,sampleId,sampCountry,origCountry,productCode,efsaProductCode,productTreat,progType,pesticideCode,resVal,fatPerc,resType,year
1065522,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0119-002-PPP,0.005,,LOQ,2020
1065523,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0119-003-PPP,0.01,,LOQ,2020
1065524,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0119-004-PPP,0.005,,LOQ,2020
1065525,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0130-002-PPP,0.01,,LOQ,2020
1065526,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0130-003-PPP,0.01,,LOQ,2020
1065527,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0155-002-PPP,0.005,,LOQ,2020
1065528,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0155-003-PPP,0.005,,LOQ,2020
1065529,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0155-004-PPP,0.005,,LOQ,2020
1065530,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0192-002-PPP,0.0025,,LOQ,2020
1065531,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0192-003-PPP,0.0025,,LOQ,2020
1065532,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0236-004-PPP,0.005,,LOQ,2020
1065533,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0328-003-PPP,0.005,,LOQ,2020
1065534,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0383-002-PPP,0.01,,LOQ,2020
1065535,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0383-003-PPP,0.01,,LOQ,2020
1065536,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0991-001-PPP,0.01,,LOQ,2020
1065537,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0993-001-PPP,0.01,,LOQ,2020
1065538,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-00002611-PAR,0.01,,LOQ,2020
1065539,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0112-001-PPP,0.01,,LOQ,2020
1065540,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0127-001-PPP,0.01,,LOQ,2020
1065541,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0129-001-PPP,0.01,,LOQ,2020
1065542,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0183-001-PPP,0.01,,LOQ,2020
1065543,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0383-001-PPP,0.021,,LOQ,2020
1065544,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0453-001-PPP,0.01,,LOQ,2020
1065545,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0513-001-PPP,0.01,,LOQ,2020
1065546,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0616-001-PPP,0.01,,LOQ,2020
1065547,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0653-001-PPP,0.005,,LOQ,2020
1065548,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0754-001-PPP,0.01,,LOQ,2020
1065549,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0755-001-PPP,0.01,,LOQ,2020
1065550,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0869-001-PPP,0.01,,LOQ,2020
1065551,B3CB1DB1FA1D143C71737D6E0E7B49A7,HU,HU,A02LZ,,,K005A,RF-0922-001-PPP,0.01,,LOQ,2020
1065552,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-00011881-PAR,0.01,,LOQ,2020
1065553,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0112-001-PPP,0.01,,LOQ,2020
1065554,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0991-001-PPP,0.01,,LOQ,2020
1065555,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0993-001-PPP,0.01,,LOQ,2020
1065556,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-00002611-PAR,0.01,,LOQ,2020
1065557,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0127-001-PPP,0.01,,LOQ,2020
1065558,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0129-001-PPP,0.01,,LOQ,2020
1065559,57A700D6DBC7504316F7FCDDEFE0F444,HU,HU,A02LV,,,K005A,RF-0156-001-PPP,0.005,,LOQ,2020
