,sampleId,sampCountry,origCountry,productCode,efsaProductCode,productTreat,progType,pesticideCode,resVal,fatPerc,resType,year,tag,short_name,long_name,paramcode,limit,mandatory
51682,E343B8D206D1C668F4F92E91C337C63E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00018,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51683,372A2703EE0B1C1156E93932EF6559ED,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51684,FFBC3A52EC0696C5B74E31331F4072D9,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00027,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51685,690D9CC5239B8DD874A5F3C58720AE15,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00022,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51691,138C5E5BA8F9FE5FFFC66F5A3BDDABD1,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00027,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51693,AA0BDFE17B369A5DF204DB90D325ECC7,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51695,14B39776C1F46C62000A7B943AB50AEE,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00022,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51698,16C3DF5C4E0ABE7591BF363D206C43EA,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0016,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51699,0182AAC29D624354EB5943CB3B142BEB,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51702,4C67B2ACB7D657AC56D1699D4FB174C1,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51708,DBCEC056EEC0E0FFEA9B6C62CBAD5E60,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00031,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51709,AF4683ADC0364269C3F8E1A0168B0C16,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51712,3CC98C3930AF9B179347A1E4FBBADC70,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00058,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51716,DA7A6BEF301D0E0B62E7C96E3980615E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00027,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51717,243CADD49E66A5330C38AF5E997FC3E7,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51722,3C983890F59EF9BFF4ABD357C1D4D1EF,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0005,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51724,B951077FA7DFB0905CEBBAE215130524,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51729,F93642B1B8F3D1557522E92A159993C4,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0004,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51732,D364EC0A52B763FA866301FD9C29AC32,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00018,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51736,FBD54ECA526091AC663BAD07B823D2B2,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00076,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51742,47911424130686F85E4986A715C664DD,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51743,B5658BD0E39B9116442777EF3D6057F6,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51745,47049D0A84F79F0FD3523103B174CD41,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00041,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51747,455F15A8AB089480EA461AAB65CA2B76,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51748,CA502B3C7D6F30DCC55FEA6FA661C416,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51751,AE9F7C735FB96DE27E0E84F144F85AA3,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0002,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51755,271DB5255523A046FDBA3817F76F5947,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51757,4A5D62D1A93B5FFC307DD264302415CA,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51759,C3569574063367C496073BBBC73AFC0C,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00029,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51761,0267B54170943E2ABA002B4B85EDD9D7,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51762,8E556F9FC4DE94A0EF456414E838545B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51763,D4EF5F66F06E9E936872636FD73F80E4,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00049,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51767,9E7A913143C23C2616BFCCD1CD3E2620,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00046,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51770,485E961B5FDB40616D4BB6487670730A,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00021,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51771,5C3807F4069E20DF20F87432FDDDE325,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0136,26.4,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51774,EF733C09AA3498FC5CDDAEED6996D4EE,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51779,E6AB34042A59D55C7A7AC490A753F681,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0011,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51784,A84CD222FD8995EED77D08F6C81E4A90,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0007,4.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51788,02910A625627AA7E7EAE8D1669FB0BC6,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51790,28D2CC14FF3EA8AEC07F466F3E7B5C3A,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00022,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51793,8A6051C69AB1EF209B140FC11A843D3B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51795,3BE3ABC99CF67CEC3D0491701C57380B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0046,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51796,55FC59BB6DE51572CCBD294CD0818AE0,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0017,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51798,DC430DABD999711931FAAF86F3629C99,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001,4.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51799,375780E4F004C18220857AA2D4D93907,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51800,89CDC368D56C73E0D42CFFA8362C245B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00051,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51806,FAD20B6191F64555D4EC288F983DF6C8,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51809,CD5A5EBE9F79CE258B803531772E86F5,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001,4.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51813,903BF1A82A66E36513D326D2B8EAA48A,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51815,159F8A7B330E035D9B29A4334CCE5D53,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00018,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51816,5C537B37C3CF4F9E110B38683F2E175F,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00027,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51817,6A61FB9CF4809A92E82F1E0958C064BE,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00018,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51818,411CA94A30A50A71A7439B1951B6A5FC,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00027,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51820,7E37E6F74AECA3A0EAD698B5B6BF7094,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51822,733595B44D25CEE5DF465E4499F47F56,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51823,EB6ACCA3F62DC52108F310EA3D508324,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00022,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51825,2D5211E6CFD5C4F397126E98DB1DA6D9,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51827,D9851101B324C6A6A1E6A305E23674E9,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00632,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51828,778C6040B094444558617B024810D198,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00013,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51830,A435D4BDC238A8FCBB490C7835BD748C,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0036,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51831,FCAB152EBDC28FD99AA35A344129327B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00018,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51834,2BA385B6555304086A17D37FB26DD51E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001,4.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51835,BED37855DD065D6BFF51E349CF65DEA9,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0008,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51838,154B435EF9D43E6898B67C2EA553CA1F,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00035,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51847,150A3DBF4A5349419316F4FC6D7CFE98,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00028,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51848,E2B67CEAF88977FD41B05FC562AB8F7D,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00038,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51849,30D745DE7F0B13B9641A9A61C7CD0987,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00039,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51852,873A430635E250436B46F2A3ED5D5A89,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00042,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51855,35C08D3CDBCED4DE3449B0366087B77E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00046,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51857,6E10AB2109E5971B8BF32E5C0DAEAFA1,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0003,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51858,DF983C4CA70CC8BBBD6EC359BB4155A5,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00046,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51869,B1FB557F3CB3344335E96186909F1F16,DE,AT,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51870,D5304BF4279046E0FF7962D8B72DBA8E,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51881,B9D0073413A28E73C0A09F6BCCFAB02D,DE,XX,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.002,3.4,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51884,5E76B615BD78AB508DF6A8A5B732BBD7,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51888,113E171A391F4E52137AE0075DFDAA44,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0012,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51889,8787FE7019626AC2D100BDBEE5160ECB,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51890,DA399439DBE0CED983BAFEFB00AFB80B,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00065,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51891,7C9CEA81443D2C1D700617CA80BBDDD2,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,9e-05,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51892,695065C60F9EC17747EF469EE946E678,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.00049,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51893,779CA1874223025D5AD8A156C2497158,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0005,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51904,719986DFEB956D3DC8932E3FEEB88121,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
51906,301B10880E08DDB9EEA48D40EB808CB0,DE,DE,P1020010A,-1,T999A,K005A,RF-0119-001-PPP,0.0001,-1.0,VAL,2012,DDT (sum),DDT (sum),"DDT (sum of p,p'-DDT, o,p'-DDT, p-p'-DDE and p,p'-TDE (DDD) expressed as DDT)",RF-0119-001-PPP,0.04,True
